C-CodigoCliente,C-TipoCliente,C-Sucursal,A-Equipo,A-Sector,PC-CostoAccesorios,PC-CostoAlquiler,PC-CostoCCC,PC-CostoReactivos,PC-CostoServicioTecnico,PC-CostoTotal,PC-TotalDeterminaciones,PC-ImporteAccesorios,PC-ImporteAlquiler,PC-ImporteCCC,PC-ImporteReactivos,PC-ImporteServicioTecnico,PC-UtilidadAccesorios,PC-UtilidadAlquiler,PC-UtilidadCCC,PC-UtilidadReactivos,PC-UtilidadServicioTecnico,PC-UtilidadPropuesta,PC-Ganado
2490,Publico,4,341,POC/Urgencia,0,26826.63,281.2,130157.28,9389.31,186220.19,600,0,26826.63,323.38,149680.87,9389.31,1,1,1.15,1.15,1,1.5,0
1022,Publico,4,331,POC/Gases,0,476917.92,492157.36,1073797.56,166921.2,2992771.5,3600,0,476917.92,738236.04,1610696.34,166921.2,1,1,1.5,1.5,1,166000001,0
2490,Publico,4,297,Quimica Clinica,271926204,452124.84,4598701195,8405806717,158243.7,2637903.3,114545,271926.2,452124.84,620824.66,1134783.9,158243.7,1,1,1.35,1.35,1,1.66,0
2490,Publico,4,297,Quimica Clinica,271926204,452124.84,4598701195,8405806717,158243.7,2637903.3,114545,271926.2,452124.84,620824.66,1134783.9,158243.7,1,1,1.35,1.35,1,1329682094,0
2490,Publico,4,277,Software,3104999997,162000,0,0,6,472506,1,310500,162000,0,0,6,1,1,1.35,1.35,1,0,0
2490,Publico,4,215,Química Clínica,239964054,774991.74,7530577175,6970129496,271247.1,3243798.29,103208,239964.05,774991.74,1016627.92,940967.48,271247.1,1,1,1.35,1.35,1,1398052405,0
2490,Publico,4,341,POC/Urgencia,0,53653.26,562408,260314.56,18778.62,424615.79,1200,0,53653.26,759.25,351424.66,18778.62,1,1,1.35,1.35,1,1576623066,0
2490,Publico,4,295,Coagulación,7833.54,52162.92,2786294467,1291205762,18257.04,628716.04,7920,7833.54,52162.92,376149.76,174312.78,18257.04,1,1,1.35,1.35,1,1282193457,0
3050,Privado,4,331,POC/Gases,0,59614.74,107447.59,208793.97,20865.15,444157.69,690,0,59614.74,123564.73,240113.07,20865.15,1,1,1.15,1.15,1,1.5,0
2490,Publico,4,275,Endocrinología,73797.9,476917.98,1344643234,5631473342,166921.32,1659412.93,7400,73797.9,476917.98,181526.83,760248.9,166921.32,1,1,1.35,1.35,1,1250000011,0
1094,Publico,4,341,POC/Urgencia,0,29089.14,121.97,52925.4,10181.19,100274.81,225,0,29089.14,140.27,60864.21,10181.19,1,1,1.15,1.15,1,19999999,0
2937,Publico,4,218,Química Clínica,0,1221708,7155004065,9679781716,427597.8,4174523.67,122760,0,1221708,1073250.61,1451967.26,427597.8,1,1,1.5,1.5,1,1350000022,1
988,Publico,4,331,POC/Gases,0,64642.5,134151.19,291089.7,22624.89,576294.41,900,0,64642.5,154273.87,334753.15,22624.89,1,1,1.15,1.15,1,1.5,0
2937,Publico,4,333,Hematología,9147.6,341312.4,246867709,0,119459.4,840220.97,12000,9147.6,341312.4,370301.57,0,119459.4,1,1,1.5,1.5,1,2500000023,1
2937,Publico,4,341,POC/Urgencia,0,116356.56,0,282268.8,40724.76,580484.52,2400,0,116356.56,0,423403.2,40724.76,1,1,1.5,1.5,1,1.2,1
972,Publico,4,336,Endocrinología,0,113124.39,55748088,195529.95,39593.55,441687.68,700,0,113124.39,64110.3,224859.44,39593.55,1,1,1.15,1.15,1,1400614382,1
968,Publico,4,273,Hemostasia,3499999996,1637610,1757515284,3223574758,573163.56,8093883.81,43161,350000,818805,2372645.63,4351825.93,200607.25,1,0.5,1.35,1.35,0.35,1250000005,1
968,Publico,4,273,Hemostasia,1060163999,3400913.76,1828615029,9442966324,1190319.96,6110006.22,64080,530082,1360365.5,2468630.29,1274800.45,476127.98,0.5,0.4,1.35,1.35,0.4,1278267766,0
968,Publico,4,303,Endocrinología,4492199996,538687.56,2180135045,1821172815,188540.64,4235227.66,7900,449220,538687.56,327020.25,2731759.21,188540.64,1,1,1.5,1.5,1,1178212696,0
968,Publico,4,341,POC/Urgencia,3499999996,129285,4336.64,2326920.75,45249.72,3584464.83,7700,350000,64642.5,5854.46,3141343.01,22624.86,1,0.5,1.35,1.35,0.5,124999999,0
983,Publico,4,273,Hemostasia,3999999995,1637610,1999183381,2868586071,573163.56,9912427.73,30277,400000,1637610,2998775.07,4302879.1,573163.56,1,1,1.5,1.5,1,1300000003,0
3567,Privado,4,303,Endocrinología,83369,134671.89,950942025,3544809345,47135.16,782187.45,3864,83369,134671.89,109358.33,407653.07,47135.16,1,1,1.15,1.15,1,134999999,0
972,Publico,4,336,Endocrinología,0,488410.02,856623735,281811.42,170943.48,825766.37,2400,0,244205.01,115644.2,380445.42,85471.74,1,0.5,1.35,1.35,0.5,1349999976,1
976,Publico,4,273,Hemostasia,4099999995,1637610,2831264553,2926623866,573163.56,11257606.18,59736,410000,1637610,4246896.82,4389935.8,573163.56,1,1,1.5,1.5,1,1549999995,1
1136,Publico,5,287,Quimica Clinica,0,2185364.16,445229301,9008383934,437072.88,4506931.81,369191,0,2185364.16,623321.02,1261173.75,437072.88,1,1,1.4,1.4,1,1519097346,1
1136,Publico,5,216,Química Clínica,4999999994,921155.64,4670894635,4787189913,184231.08,2434518.55,223343,5000,921155.64,653925.24,670206.59,184231.08,1,1,1.4,1.4,1,1471676106,1
1554,Publico,5,218,Química Clínica,0,817727.64,4367206052,5686626594,163545.48,2388809.69,249590,0,817727.64,611408.85,796127.72,163545.48,1,1,1.4,1.4,1,1430701405,1
1186,Publico,5,234,Hemostasia,0,413712,3577566344,102917.76,82742.4,1141398.54,14000,0,413712,500859.28,144084.86,82742.4,1,1,1.4,1.4,1,1300159364,1
1554,Publico,5,269,Inmunología,0,1365461.28,207020836,7864867263,273092.28,3029464.16,23128,0,1365461.28,289829.18,1101081.42,273092.28,1,1,1.4,1.4,1,1607613896,1
1243,Publico,5,234,Hemostasia,0,206856,270017.55,153054.11,41371.2,755913.19,18100,0,206856,324021.06,183664.93,41371.2,1,1,1.2,1.2,1,1213763713,1
1154,Publico,5,269,Inmunología,0,91576.88,77623.92,204867036,18315.38,392383.22,7000,0,91576.88,77623.92,204867.04,18315.38,1,1,1,1,1,1449024181,1
1252,Publico,5,293,Iones,0,72929.92,2304592499,170286688,14586,608485.65,13000,0,72929.92,299597.03,221372.7,14586,1,1,1.3,1.3,1,1.8,1
1252,Publico,5,298,Gases,0,323444.64,920255094,114998.4,64688.96,1733963.14,800,0,323444.64,1196331.62,149497.92,64688.96,1,1,1.3,1.3,1,1659999998,1
1252,Publico,5,277,Software,1012399504,148000,24829.2,0,8,281525.91,0,101239.95,148000,32277.96,0,8,1,1,1.3,1.3,1,0,1
1252,Publico,5,269,Inmunología,9999999988,366307.52,190827043,8130293226,73261.52,1754582.31,26400,10000,366307.52,248075.15,1056938.12,73261.52,1,1,1.3,1.3,1,1749999999,1
1252,Publico,5,217,Química Clínica,0,639960.8,4937382494,4946270549,127992.16,2052827.85,173800,0,639960.8,641859.72,643015.17,127992.16,1,1,1.3,1.3,1,193313891,1
1263,Publico,5,235,Hemostasia,0,315196.83,7407729384,548440.97,63039.36,1796371.49,0,0,315196.83,814850.23,603285.07,63039.36,1,1,1.1,1.1,1,1450409982,1
1648,Privado,5,303,Endocrinología,0,121204.68,72631.94,250003.91,24240.96,564872.24,6700,0,121204.68,94421.52,325005.08,24240.96,1,1,1.3,1.3,1,1.66,0
2943,Publico,5,245,Hematología,1099999999,355533.72,260279712,0,71106.72,901032.03,15000,110000,355533.72,364391.59,0,71106.72,1,1,1.4,1.4,1,1163499149,1
1193,Publico,5,234,Hemostasia,0,275808,8002925964,634821.66,55161.6,2340129.56,24200,0,275808,1120409.64,888750.32,55161.6,1,1,1.4,1.4,1,1146781817,0
3751,Publico,5,303,Endocrinología,0,161606.24,619841376,183925566,32321.28,513610.14,5400,0,161606.24,80579.38,239103.24,32321.28,1,1,1.3,1.3,1,1.66,1
2442,Privado,5,234,Hemostasia,39957.83,260383.23,5108936294,799155.39,39435.45,1780830.43,30800,39957.83,260383.23,561982.99,879070.93,39435.45,1,1,1.1,1.1,1,1481871404,1
1262,Publico,5,341,POC/Urgencia,0,48481.92,0,893154.24,9696.36,1308594.22,4500,0,48481.92,0,1250415.94,9696.36,1,1,1.4,1.4,1,1660000004,0
1262,Publico,5,234,Hemostasia,0,383066.7,509424.52,219356.06,26814.7,1430174.21,21620,0,383066.7,713194.33,307098.48,26814.7,1,1,1.4,1.4,1,1500000059,0
1159,Publico,5,303,Endocrinología,1909999998,134671.86,57357.63,361852.92,26934.36,897579.94,2760,191000,134671.86,74564.92,470408.8,26934.36,1,1,1.3,1.3,1,1661467613,0
1159,Publico,5,245,Hematología,2403437998,197518.74,2373869397,0,69131.58,815597.14,7000,240343.8,197518.74,308603.02,0,69131.58,1,1,1.3,1.3,1,1,0
1159,Publico,5,343,Hematología,1749999998,466862.52,4580338855,110304.81,163401.9,1544104.73,16300,175000,466862.52,595444.06,143396.25,163401.9,1,1,1.3,1.3,1,1090230356,0
1262,Publico,5,280,Quimica Clinica,1899999998,344161.5,436622571,0,120456.5,1265889.6,4000,190000,344161.5,611271.6,0,120456.5,1,1,1.4,1.4,1,1,0
1155,Publico,5,247,Hematología,1749999998,237022.56,1135633642,0,82957.92,653969.18,12000,175000,237022.56,158988.7,0,82957.92,1,1,1.4,1.4,1,1100000003,0
1139,Publico,5,269,Inmunología,1860399998,610512.48,904959,3600070.65,213679.32,6905177.41,88800,186040,305256.24,1266942.6,5040098.91,106839.66,1,0.5,1.4,1.4,0.5,0.940460812,0
3767,Privado,5,98,Química Clínica,122167.65,215075.98,1384796116,1176623481,75276.6,745504.78,32800,122167.65,215075.98,180023.49,152961.06,75276.6,1,1,1.3,1.3,1,1327957951,0
1260,Publico,5,341,POC/Urgencia,9099.94,53868.78,3858.56,89842.56,18854.1,213004.38,300,9099.94,53868.78,5401.98,125779.58,18854.1,1,1,1.4,1.4,1,0.899999991,1
1179,Publico,5,343,Hematología,0,933725.04,1237274.75,198960.3,326803.8,3201257.91,50000,175000,933725.04,1487184.65,278544.42,326803.8,1,1,1.4,1.4,1,0.921512756,0
1179,Publico,5,343,Hematología,0,933725.04,1179035.03,192099.6,326803.8,3110117.32,50000,175000,933725.04,1405649.04,268939.44,326803.8,1,1,1.4,1.4,1,0.948517273,0
1199,Publico,5,343,Hematología,1899999998,933725.04,434033.05,608827.65,326803.8,2910533.82,34000,190000,933725.04,607646.27,852358.71,326803.8,1,1,1.4,1.4,1,1,0
1377,Privado,5,238,Hemostasia,0,3544.56,575502136,63500.8,1240.6,137941.27,0,0,3544.56,63305.23,69850.88,1240.6,1,1,1.1,1.1,1,207159083,1
2726,Privado,5,234,Hemostasia,0,41851.23,3087854418,263960.29,14647.93,686519.46,15120,0,41851.23,339663.98,290356.32,14647.93,1,1,1.1,1.1,1,1764999946,1
2709,Privado,5,234,Hemostasia,0,114920.01,160462.94,29156.16,14364.99,337866.01,3600,0,114920.01,176509.23,32071.78,14364.99,1,1,1.1,1.1,1,1.1,0
1159,Publico,5,247,Hematología,16000,118511.28,311457388,0,41478.96,216479699,1000,16000,118511.28,4048945895,0,41478.96,1,1,1.3,1.3,1,1,0
1231,Publico,5,245,Hematología,16000,479037.48,219035289,0,167663.16,969350.05,4000,16000,479037.48,306649.41,0,167663.16,1,1,1.4,1.4,1,1349999992,1
1245,Publico,5,32,Electrolitos,0,99450.6,87292.87,86455.68,34807.68,377506.25,6000,0,99450.6,122210.02,121037.95,34807.68,1,1,1.4,1.4,1,1660000013,0
1136,Publico,5,331,POC/Gases,5999999993,59854.15,287904375,81384.6,20948.95,273013.15,500,60000,59854.15,34548.53,97661.52,20948.95,1,1,1.2,1.2,1,1338843019,1
1136,Publico,5,297,Quimica Clinica,15000007,294507.8,1828986428,176446919,103077.75,843800.23,151265,15000.01,294507.8,219478.37,211736.3,103077.75,1,1,1.2,1.2,1,1924089307,1
1136,Publico,5,295,Coagulación,869999999,24240.95,105439.4,80772.34,8484.35,343179.39,3780,87000,24240.95,126527.28,96926.81,8484.35,1,1,1.2,1.2,1,1214743694,1
1136,Publico,5,247,Hematología,1919999998,98759.4,1038023305,360232125,34565.8,493115.85,9750,192000,98759.4,124562.8,43227.85,34565.8,1,1,1.2,1.2,1,0.869060485,1
1245,Publico,5,247,Hematología,0,237022.56,96096.82,0,82957.92,454516.03,13000,0,237022.56,134535.55,0,82957.92,1,1,1.4,1.4,1,2,0
1178,Publico,5,343,Hematología,2006099298,622483.36,567114049,368452.26,217869.2,2350755.32,30800,200609.93,622483.36,793959.67,515833.16,217869.2,1,1,1.4,1.4,1,1021969398,0
1262,Publico,5,303,Endocrinología,2001360488,112226.55,47338.83,245008665,39279.3,702458.9,2760,200136.05,112226.55,56806.6,294010.4,39279.3,1,1,1.2,1.2,1,1.3,0
1312,Publico,5,295,Coagulación,0,137904,3153913642,443458.95,48266.4,1248560.83,23220,0,137904,441547.9,620842.53,48266.4,1,1,1.4,1.4,1,1449999997,0
1185,Publico,5,247,Hematología,1799999998,237022.56,524223062,0,82957.92,573371.71,3000,180000,237022.56,73391.23,0,82957.92,1,1,1.4,1.4,1,1299999995,0
1188,Publico,5,331,POC/Gases,0,71824.98,24502.5,32553.84,25138.74,171136.96,200,0,71824.98,31853.25,42319.99,25138.74,1,1,1.3,1.3,1,1300000005,0
2364,Publico,5,218,Química Clínica,0,316030.02,1581227274,411311428,110610.48,1166904.91,123550,0,316030.02,205559.55,534704.86,110610.48,1,1,1.3,1.3,1,1300000039,0
2364,Publico,5,98,Química Clínica,0,184350.84,111044.22,443519.1,64522.8,969805.96,128477,0,184350.84,144357.49,576574.83,64522.8,1,1,1.3,1.3,1,1.3,0
2364,Publico,5,32,Electrolitos,0,49725.3,87292.87,86455.68,17403.84,293002.25,5400,0,49725.3,113480.73,112392.38,17403.84,1,1,1.3,1.3,1,1300000017,0
2364,Publico,5,245,Hematología,0,197518.74,7207671372,0,69131.58,1203647564,43200,0,197518.74,936997244,0,69131.58,1,1,1.3,1.3,1,1.3,0
2364,Publico,5,247,Hematología,0,118511.28,153331.21,0,41478.96,359320.81,24000,0,118511.28,199330.57,0,41478.96,1,1,1.3,1.3,1,1.3,0
2364,Publico,5,234,Hemostasia,0,258929.16,5193246432,274500.6,90625.2,1381527.17,36000,0,258929.16,675122.03,356850.78,90625.2,1,1,1.3,1.3,1,130000003,0
2364,Publico,5,303,Endocrinología,0,134671.86,101930.4,461292.23,47135.16,913996.44,7900,0,134671.86,132509.52,599679.9,47135.16,1,1,1.3,1.3,1,1.3,0
2364,Publico,5,174,Inmunología,0,107553.36,0,834677723,37643.7,253705.16,1632,0,107553.36,0,108508.1,37643.7,1,1,1.3,1.3,1,1300000008,0
2364,Publico,5,331,POC/Gases,0,71824.98,2060251875,718740,25138.74,1299158.47,4000,0,71824.98,267832.75,934362,25138.74,1,1,1.3,1.3,1,130000005,0
3284,Publico,5,297,Quimica Clinica,0,242409.36,123866974,1543497901,84843.3,688934.45,59632,0,242409.36,161027.06,200654.73,84843.3,1,1,1.3,1.3,1,1300000019,0
3284,Publico,5,247,Hematología,0,118511.28,117186.09,0,41478.96,312332.16,18000,0,118511.28,152341.92,0,41478.96,1,1,1.3,1.3,1,1300000006,0
3284,Publico,5,331,POC/Gases,0,71824.98,92292.75,280776.87,25138.74,581954.22,1725,0,71824.98,119980.57,365009.93,25138.74,1,1,1.3,1.3,1,1300000026,0
3285,Publico,5,297,Quimica Clinica,0,242409.36,125841.17,116941.68,84843.3,642870.36,39397,0,242409.36,163593.52,152024.18,84843.3,1,1,1.3,1.3,1,1.3,0
3285,Publico,5,247,Hematología,0,118511.28,1171860921,0,41478.96,312332.16,18000,0,118511.28,152341.92,0,41478.96,1,1,1.3,1.3,1,1300000006,0
3285,Publico,5,331,POC/Gases,0,71824.98,92292.75,280776.87,25138.74,581954.22,1725,0,71824.98,119980.57,365009.93,25138.74,1,1,1.3,1.3,1,1300000007,0
3285,Publico,5,295,Coagulación,0,29089.14,103995.87,18188.72,10181.22,198110.33,2000,0,29089.14,135194.63,23645.34,10181.22,1,1,1.3,1.3,1,1.3,0
2442,Privado,5,234,Hemostasia,39957.83,289314.69,553933.16,799155.39,101260.14,1918930.07,30800,39957.83,289314.69,609326.48,879070.93,101260.14,1,1,1.1,1.1,1,1495895319,1
1263,Publico,5,235,Hemostasia,0,350218.71,516545.37,557115.46,122576.55,1653822.18,0,0,350218.71,568199.91,612827.01,122576.55,1,1,1.1,1.1,1,1314537371,1
2196,Privado,5,173,Hemostasia,0,1460938.44,4010880.17,5064687.32,511328.46,11955391.14,0,0,1460938.44,4411968.19,5571156.05,511328.46,1,1,1.1,1.1,1,1279529512,1
2109,Privado,5,234,Hemostasia,0,114920.01,156697.42,309859.22,40221.99,621698.64,12080,0,114920.01,156697.42,309859.22,40221.99,1,1,1,1,1,1125681986,1
2726,Privado,5,234,Hemostasia,0,125553.69,521252.27,286520.74,43943.79,1058047.79,16080,0,125553.69,573377.5,315172.81,43943.79,1,1,1.1,1.1,1,1683612718,1
1377,Privado,5,238,Hemostasia,0,10633.68,65945,63500.8,3721.8,156745.86,0,0,10633.68,72539.5,69850.88,3721.8,1,1,1.1,1.1,1,1982745151,1
1263,Publico,5,235,Hemostasia,0,490306.17,619838956,668538552,98061.24,2005582.68,0,0,490306.17,681822.86,735392.41,98061.24,1,1,1.1,1.1,1,1214057912,1
2442,Privado,5,234,Hemostasia,47949396,135013.52,7125872226,958986468,27002.71,2048696.69,30800,47949.4,135013.52,783845.94,1054885.12,27002.71,1,1,1.1,1.1,1,1675448204,1
1243,Publico,5,234,Hemostasia,0,160887.99,239674.38,87407496,32177.61,552855.67,9000,0,160887.99,263641.82,96148.25,32177.61,1,1,1.1,1.1,1,1250738455,1
1159,Publico,5,242,Hemostasia,5420999994,1705412.76,1070951204,1523648.94,341082.6,6091305.55,40328,542100,1705412.76,1445784.12,2056926.07,341082.6,1,1,1.35,1.35,1,0.903108504,1
2196,Privado,5,173,Hemostasia,242331.54,1363542.54,4982211784,5665982784,477239.96,14328537.79,240480,242331.54,1363542.54,5729543.55,6515880.2,477239.96,1,1,1.15,1.15,1,1291806951,1
1166,Publico,5,234,Hemostasia,0,107258.66,98586444,82755288,37540.54,353342.19,8400,0,107258.66,113374.41,95168.58,37540.54,1,1,1.15,1.15,1,1014912598,1
3919,Publico,5,341,POC/Urgencia,0,30166.52,1012.2,224565.55,10558.28,322696.99,1020,0,30166.52,1265.25,280706.94,10558.28,1,1,1.25,1.25,1,2,0
1175,Publico,5,235,Hemostasia,0,152843.6,172186872,97511964,53495.26,516492.51,1320,0,152843.6,198014.9,112138.75,53495.26,1,1,1.15,1.15,1,1127901971,1
1245,Publico,5,331,POC/Gases,0,201110.04,627869484,70077.15,70388.52,470794.7,300,0,201110.04,94180.42,105115.72,70388.52,1,1,1.5,1.5,1,1.66,0
1233,Publico,5,303,Endocrinología,1999999998,377081.28,172724112,1231899185,131978.4,2815994.62,6700,200000,377081.28,259086.16,1847848.78,131978.4,1,1,1.5,1.5,1,1400000013,0
1226,Publico,5,269,Inmunología,2999999996,427358.76,281582.73,9181063155,149575.56,2496514.56,17300,2999999996,427358.76,3801366922,1239443548,149575.56,1,1,1.35,1.35,1,1.3,0
1263,Publico,5,235,Hemostasia,0,490306.17,626101432,659088936,171607.17,2139882.26,0,0,490306.17,720016.64,757952.28,171607.17,1,1,1.15,1.15,1,1136557322,1
1235,Publico,5,234,Hemostasia,0,160887.99,3026137642,290607636,56310.81,899403.41,7900,0,160887.99,348005.82,334198.79,56310.81,1,1,1.15,1.15,1,1499999983,0
1158,Publico,5,303,Endocrinología,0,377081.28,91270.18,419464.9,131978.4,1275162.3,2000,0,377081.28,136905.27,629197.35,131978.4,1,1,1.5,1.5,1,1.66,0
1158,Publico,5,277,Software,0,324000,52851.2,32000,12,451288.8,3,0,324000,79276.8,48000,12,1,1,1.5,1.5,1,0,0
3335,Publico,5,341,POC/Urgencia,2323.2,45249.78,0,35038.6,15837.42,110712.51,80,2323.2,45249.78,0,47302.11,15837.42,1,1,1.35,1.35,1,1660000252,0
3335,Publico,5,111,Orina,0,50277.48,867.6,7023.4,17597.1,78527.43,3000,0,50277.48,1171.26,9481.59,17597.1,1,1,1.35,1.35,1,1659999824,0
1159,Publico,5,269,Inmunología,2799999997,427358.76,457661.93,1636328085,149575.56,3683820.84,22900,280000,427358.76,617843.61,2209042.91,149575.56,1,1,1.35,1.35,1,1.35,0
1177,Publico,5,341,POC/Urgencia,0,15083.26,144.6,35038.6,5279.14,60823.08,100,0,15083.26,166.29,40294.39,5279.14,1,1,1.15,1.15,1,1572314325,1
1277,Publico,5,343,Hematología,0,1307214.96,1095979232,47598012,457525.2,3480106.01,22000,0,1307214.96,1643968.84,71397.01,457525.2,1,1,1.5,1.5,1,2000000006,0
1588,Publico,5,273,Hemostasia,0,573163.5,1569864.89,1933173924,200607.24,5502873.13,73840,0,573163.5,2119317.6,2609784.79,200607.24,1,1,1.35,1.35,1,1274254967,1
1216,Publico,5,303,Endocrinología,0,377081.28,140827302,1437387544,131978.4,2876381.94,7300,0,377081.28,211240.95,2156081.31,131978.4,1,1,1.5,1.5,1,1659999993,0
1233,Publico,5,247,Hematología,0,331831.56,193007.17,0,116141.04,737483.36,20000,0,331831.56,289510.76,0,116141.04,1,1,1.5,1.5,1,1999999946,0
2196,Privado,5,272,Coagulación,242331.54,2045313.81,4982211784,5665982784,715859.94,15248929.04,240480,242331.54,2045313.81,5729543.55,6515880.2,715859.94,1,1,1.15,1.15,1,1335219963,1
1156,Publico,5,275,Endocrinología,0,142452.92,36224.5,31364.83,49858.52,259900.77,300,0,0,0,0,0,0,0,0,0,0,1,1
1895,Privado,5,297,Quimica Clinica,21362.55,339373.14,1359270803,1075283803,118780.62,808181.18,27090,21362.55,339373.14,183501.56,145163.31,118780.62,1,1,1.35,1.35,1,1299999983,0
3751,Publico,5,305,Software,9783748159,21000,0,0,7350,126187.48,1,97837.48,21000,0,0,7350,1,1,1.5,1.5,1,1009999741,1
1312,Publico,5,295,Coagulación,0,81449.52,652185.47,611973.35,28507.32,2006195.06,13290,0,81449.52,978278.2,917960.02,28507.32,1,1,1.5,1.5,1,199999998,0
2442,Privado,5,235,Hemostasia,551418054,473417.97,8122951914,1102834438,165696.3,2896655.16,30800,55141.81,473417.97,934139.47,1268259.61,165696.3,1,1,1.15,1.15,1,1306728627,1
1263,Publico,5,235,Hemostasia,0,490306.17,7200050308,819612981,171607.17,2432474.05,0,0,490306.17,828005.78,942554.93,171607.17,1,1,1.15,1.15,1,1220509362,1
1312,Publico,5,295,Coagulación,0,81449.52,5181539682,611973351,28507.32,1805147.81,23220,0,81449.52,777230.95,917960.02,28507.32,1,1,1.5,1.5,1,1659999975,0
4010,Privado,5,303,Endocrinología,0,188540.64,127105.9,466813.46,65989.2,1056320.97,6576,0,188540.64,171592.96,630198.17,65989.2,1,1,1.35,1.35,1,1499999986,0
1260,Publico,5,32,Electrolitos,0,99450.6,109489.94,164062.26,34807.68,544586.58,9150,0,99450.6,164234.91,246093.39,34807.68,1,1,1.5,1.5,1,1.66,0
2726,Privado,5,234,Hemostasia,0,117183.44,7193281326,3953986212,41014.22,1440133.42,16080,0,117183.44,827227.35,454708.41,41014.22,1,1,1.15,1.15,1,1437862181,1
1377,Privado,5,238,Hemostasia,0,14887.17,91004.1,87631104,5210.52,225528.16,0,0,14887.17,104654.71,100775.76,5210.52,1,1,1.15,1.15,1,1870994735,1
1193,Publico,5,341,POC/Urgencia,10527,90499.56,73449904,483679.35,31674.84,869237.91,2160,10527,90499.56,11017.49,725519.02,31674.84,1,1,1.5,1.5,1,2000000069,0
1136,Publico,5,273,Hemostasia,9999999988,613888.26,5113896084,2469233448,214860.9,2852471.64,23520,1000000,613888.26,690375.97,333346.51,214860.9,1,1,1.35,1.35,1,1427919209,1
1136,Publico,5,269,Inmunología,0,854717.52,176685894,5888195775,299151.12,2187301.02,11420,0,854717.52,238525.95,794906.43,299151.12,1,1,1.35,1.35,1,1456838681,1
1136,Publico,5,221,Inmunología,0,799311.72,79685.76,391759.75,279759.12,1715522.28,7104,0,799311.72,107575.78,528875.66,279759.12,1,1,1.35,1.35,1,1634115568,1
1136,Publico,5,331,POC/Gases,3899999995,150280.32,83742.89,147108654,52598.1,904528,6150,390000,150280.32,113052.9,198596.68,52598.1,1,1,1.35,1.35,1,3065770776,1
1136,Publico,5,279,Software,4999999994,450000,2578590015,0,6,984816.97,1,500000,450000,34810.97,0,6,1,1,1.35,1.35,1,0.910524137,1
1136,Publico,5,217,Química Clínica,0,553052.52,455557256,2309586532,193568.4,1673417.4,111289,0,553052.52,615002.3,311794.18,193568.4,1,1,1.35,1.35,1,1338470499,1
1178,Publico,5,247,Hematología,2631667997,331831.56,1930071726,0,116141.04,1000650.16,20000,263166.8,331831.56,289510.76,0,116141.04,1,1,1.5,1.5,1,1.5,0
